Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement81,Long Statement,The length of the statement "ItemTypes.ELEMENT_81_TYPE=ItemTypeBuilder.builder(ItemElement81Stack.class).vanillaItem(VanillaItemId.ELEMENT_81).build();" is 122.,6075
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement82,Long Statement,The length of the statement "ItemTypes.ELEMENT_82_TYPE=ItemTypeBuilder.builder(ItemElement82Stack.class).vanillaItem(VanillaItemId.ELEMENT_82).build();" is 122.,6083
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement83,Long Statement,The length of the statement "ItemTypes.ELEMENT_83_TYPE=ItemTypeBuilder.builder(ItemElement83Stack.class).vanillaItem(VanillaItemId.ELEMENT_83).build();" is 122.,6091
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement84,Long Statement,The length of the statement "ItemTypes.ELEMENT_84_TYPE=ItemTypeBuilder.builder(ItemElement84Stack.class).vanillaItem(VanillaItemId.ELEMENT_84).build();" is 122.,6099
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement85,Long Statement,The length of the statement "ItemTypes.ELEMENT_85_TYPE=ItemTypeBuilder.builder(ItemElement85Stack.class).vanillaItem(VanillaItemId.ELEMENT_85).build();" is 122.,6107
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement86,Long Statement,The length of the statement "ItemTypes.ELEMENT_86_TYPE=ItemTypeBuilder.builder(ItemElement86Stack.class).vanillaItem(VanillaItemId.ELEMENT_86).build();" is 122.,6115
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement87,Long Statement,The length of the statement "ItemTypes.ELEMENT_87_TYPE=ItemTypeBuilder.builder(ItemElement87Stack.class).vanillaItem(VanillaItemId.ELEMENT_87).build();" is 122.,6123
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement88,Long Statement,The length of the statement "ItemTypes.ELEMENT_88_TYPE=ItemTypeBuilder.builder(ItemElement88Stack.class).vanillaItem(VanillaItemId.ELEMENT_88).build();" is 122.,6131
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement89,Long Statement,The length of the statement "ItemTypes.ELEMENT_89_TYPE=ItemTypeBuilder.builder(ItemElement89Stack.class).vanillaItem(VanillaItemId.ELEMENT_89).build();" is 122.,6139
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement90,Long Statement,The length of the statement "ItemTypes.ELEMENT_90_TYPE=ItemTypeBuilder.builder(ItemElement90Stack.class).vanillaItem(VanillaItemId.ELEMENT_90).build();" is 122.,6155
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement91,Long Statement,The length of the statement "ItemTypes.ELEMENT_91_TYPE=ItemTypeBuilder.builder(ItemElement91Stack.class).vanillaItem(VanillaItemId.ELEMENT_91).build();" is 122.,6163
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement92,Long Statement,The length of the statement "ItemTypes.ELEMENT_92_TYPE=ItemTypeBuilder.builder(ItemElement92Stack.class).vanillaItem(VanillaItemId.ELEMENT_92).build();" is 122.,6171
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement93,Long Statement,The length of the statement "ItemTypes.ELEMENT_93_TYPE=ItemTypeBuilder.builder(ItemElement93Stack.class).vanillaItem(VanillaItemId.ELEMENT_93).build();" is 122.,6179
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement94,Long Statement,The length of the statement "ItemTypes.ELEMENT_94_TYPE=ItemTypeBuilder.builder(ItemElement94Stack.class).vanillaItem(VanillaItemId.ELEMENT_94).build();" is 122.,6187
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement95,Long Statement,The length of the statement "ItemTypes.ELEMENT_95_TYPE=ItemTypeBuilder.builder(ItemElement95Stack.class).vanillaItem(VanillaItemId.ELEMENT_95).build();" is 122.,6195
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement96,Long Statement,The length of the statement "ItemTypes.ELEMENT_96_TYPE=ItemTypeBuilder.builder(ItemElement96Stack.class).vanillaItem(VanillaItemId.ELEMENT_96).build();" is 122.,6203
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement97,Long Statement,The length of the statement "ItemTypes.ELEMENT_97_TYPE=ItemTypeBuilder.builder(ItemElement97Stack.class).vanillaItem(VanillaItemId.ELEMENT_97).build();" is 122.,6211
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement98,Long Statement,The length of the statement "ItemTypes.ELEMENT_98_TYPE=ItemTypeBuilder.builder(ItemElement98Stack.class).vanillaItem(VanillaItemId.ELEMENT_98).build();" is 122.,6219
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initElement99,Long Statement,The length of the statement "ItemTypes.ELEMENT_99_TYPE=ItemTypeBuilder.builder(ItemElement99Stack.class).vanillaItem(VanillaItemId.ELEMENT_99).build();" is 122.,6227
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEmeraldBlock,Long Statement,The length of the statement "ItemTypes.EMERALD_BLOCK_TYPE=ItemTypeBuilder.builder(ItemEmeraldBlockStack.class).vanillaItem(VanillaItemId.EMERALD_BLOCK).build();" is 131.,6251
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEmeraldOre,Long Statement,The length of the statement "ItemTypes.EMERALD_ORE_TYPE=ItemTypeBuilder.builder(ItemEmeraldOreStack.class).vanillaItem(VanillaItemId.EMERALD_ORE).build();" is 125.,6259
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEnchantedBook,Long Statement,The length of the statement "ItemTypes.ENCHANTED_BOOK_TYPE=ItemTypeBuilder.builder(ItemEnchantedBookStack.class).vanillaItem(VanillaItemId.ENCHANTED_BOOK).build();" is 134.,6275
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEnchantedGoldenApple,Long Statement,The length of the statement "ItemTypes.ENCHANTED_GOLDEN_APPLE_TYPE=ItemTypeBuilder.builder(ItemEnchantedGoldenAppleStack.class).vanillaItem(VanillaItemId.ENCHANTED_GOLDEN_APPLE).build();" is 157.,6283
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEnchantingTable,Long Statement,The length of the statement "ItemTypes.ENCHANTING_TABLE_TYPE=ItemTypeBuilder.builder(ItemEnchantingTableStack.class).vanillaItem(VanillaItemId.ENCHANTING_TABLE).build();" is 140.,6291
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEndBrickStairs,Long Statement,The length of the statement "ItemTypes.END_BRICK_STAIRS_TYPE=ItemTypeBuilder.builder(ItemEndBrickStairsStack.class).vanillaItem(VanillaItemId.END_BRICK_STAIRS).build();" is 139.,6299
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEndBricks,Long Statement,The length of the statement "ItemTypes.END_BRICKS_TYPE=ItemTypeBuilder.builder(ItemEndBricksStack.class).vanillaItem(VanillaItemId.END_BRICKS).build();" is 122.,6307
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEndCrystal,Long Statement,The length of the statement "ItemTypes.END_CRYSTAL_TYPE=ItemTypeBuilder.builder(ItemEndCrystalStack.class).vanillaItem(VanillaItemId.END_CRYSTAL).build();" is 125.,6315
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEndGateway,Long Statement,The length of the statement "ItemTypes.END_GATEWAY_TYPE=ItemTypeBuilder.builder(ItemEndGatewayStack.class).vanillaItem(VanillaItemId.END_GATEWAY).build();" is 125.,6323
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEndPortal,Long Statement,The length of the statement "ItemTypes.END_PORTAL_TYPE=ItemTypeBuilder.builder(ItemEndPortalStack.class).vanillaItem(VanillaItemId.END_PORTAL).build();" is 122.,6331
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEndPortalFrame,Long Statement,The length of the statement "ItemTypes.END_PORTAL_FRAME_TYPE=ItemTypeBuilder.builder(ItemEndPortalFrameStack.class).vanillaItem(VanillaItemId.END_PORTAL_FRAME).build();" is 139.,6339
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEnderChest,Long Statement,The length of the statement "ItemTypes.ENDER_CHEST_TYPE=ItemTypeBuilder.builder(ItemEnderChestStack.class).vanillaItem(VanillaItemId.ENDER_CHEST).build();" is 125.,6363
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEnderDragonSpawnEgg,Long Statement,The length of the statement "ItemTypes.ENDER_DRAGON_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemEnderDragonSpawnEggStack.class).vanillaItem(VanillaItemId.ENDER_DRAGON_SPAWN_EGG).build();" is 156.,6371
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEnderPearl,Long Statement,The length of the statement "ItemTypes.ENDER_PEARL_TYPE=ItemTypeBuilder.builder(ItemEnderPearlStack.class).vanillaItem(VanillaItemId.ENDER_PEARL).build();" is 125.,6387
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEndermanSpawnEgg,Long Statement,The length of the statement "ItemTypes.ENDERMAN_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemEndermanSpawnEggStack.class).vanillaItem(VanillaItemId.ENDERMAN_SPAWN_EGG).build();" is 145.,6395
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEndermiteSpawnEgg,Long Statement,The length of the statement "ItemTypes.ENDERMITE_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemEndermiteSpawnEggStack.class).vanillaItem(VanillaItemId.ENDERMITE_SPAWN_EGG).build();" is 148.,6403
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEvokerSpawnEgg,Long Statement,The length of the statement "ItemTypes.EVOKER_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemEvokerSpawnEggStack.class).vanillaItem(VanillaItemId.EVOKER_SPAWN_EGG).build();" is 139.,6411
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExperienceBottle,Long Statement,The length of the statement "ItemTypes.EXPERIENCE_BOTTLE_TYPE=ItemTypeBuilder.builder(ItemExperienceBottleStack.class).vanillaItem(VanillaItemId.EXPERIENCE_BOTTLE).build();" is 143.,6419
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExplorerPotterySherd,Long Statement,The length of the statement "ItemTypes.EXPLORER_POTTERY_SHERD_TYPE=ItemTypeBuilder.builder(ItemExplorerPotterySherdStack.class).vanillaItem(VanillaItemId.EXPLORER_POTTERY_SHERD).build();" is 157.,6427
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedChiseledCopper,Long Statement,The length of the statement "ItemTypes.EXPOSED_CHISELED_COPPER_TYPE=ItemTypeBuilder.builder(ItemExposedChiseledCopperStack.class).vanillaItem(VanillaItemId.EXPOSED_CHISELED_COPPER).build();" is 160.,6435
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedCopper,Long Statement,The length of the statement "ItemTypes.EXPOSED_COPPER_TYPE=ItemTypeBuilder.builder(ItemExposedCopperStack.class).vanillaItem(VanillaItemId.EXPOSED_COPPER).build();" is 134.,6443
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedCopperBulb,Long Statement,The length of the statement "ItemTypes.EXPOSED_COPPER_BULB_TYPE=ItemTypeBuilder.builder(ItemExposedCopperBulbStack.class).vanillaItem(VanillaItemId.EXPOSED_COPPER_BULB).build();" is 148.,6451
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedCopperDoor,Long Statement,The length of the statement "ItemTypes.EXPOSED_COPPER_DOOR_TYPE=ItemTypeBuilder.builder(ItemExposedCopperDoorStack.class).vanillaItem(VanillaItemId.EXPOSED_COPPER_DOOR).build();" is 148.,6459
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedCopperGrate,Long Statement,The length of the statement "ItemTypes.EXPOSED_COPPER_GRATE_TYPE=ItemTypeBuilder.builder(ItemExposedCopperGrateStack.class).vanillaItem(VanillaItemId.EXPOSED_COPPER_GRATE).build();" is 151.,6467
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedCopperTrapdoor,Long Statement,The length of the statement "ItemTypes.EXPOSED_COPPER_TRAPDOOR_TYPE=ItemTypeBuilder.builder(ItemExposedCopperTrapdoorStack.class).vanillaItem(VanillaItemId.EXPOSED_COPPER_TRAPDOOR).build();" is 160.,6475
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedCutCopper,Long Statement,The length of the statement "ItemTypes.EXPOSED_CUT_COPPER_TYPE=ItemTypeBuilder.builder(ItemExposedCutCopperStack.class).vanillaItem(VanillaItemId.EXPOSED_CUT_COPPER).build();" is 145.,6483
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedCutCopperSlab,Long Statement,The length of the statement "ItemTypes.EXPOSED_CUT_COPPER_SLAB_TYPE=ItemTypeBuilder.builder(ItemExposedCutCopperSlabStack.class).vanillaItem(VanillaItemId.EXPOSED_CUT_COPPER_SLAB).build();" is 159.,6491
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedCutCopperStairs,Long Statement,The length of the statement "ItemTypes.EXPOSED_CUT_COPPER_STAIRS_TYPE=ItemTypeBuilder.builder(ItemExposedCutCopperStairsStack.class).vanillaItem(VanillaItemId.EXPOSED_CUT_COPPER_STAIRS).build();" is 165.,6499
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initExposedDoubleCutCopperSlab,Long Statement,The length of the statement "ItemTypes.EXPOSED_DOUBLE_CUT_COPPER_SLAB_TYPE=ItemTypeBuilder.builder(ItemExposedDoubleCutCopperSlabStack.class).vanillaItem(VanillaItemId.EXPOSED_DOUBLE_CUT_COPPER_SLAB).build();" is 179.,6507
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initEyeArmorTrimSmithingTemplate,Long Statement,The length of the statement "ItemTypes.EYE_ARMOR_TRIM_SMITHING_TEMPLATE_TYPE=ItemTypeBuilder.builder(ItemEyeArmorTrimSmithingTemplateStack.class).vanillaItem(VanillaItemId.EYE_ARMOR_TRIM_SMITHING_TEMPLATE).build();" is 185.,6515
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFenceGate,Long Statement,The length of the statement "ItemTypes.FENCE_GATE_TYPE=ItemTypeBuilder.builder(ItemFenceGateStack.class).vanillaItem(VanillaItemId.FENCE_GATE).build();" is 122.,6547
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFermentedSpiderEye,Long Statement,The length of the statement "ItemTypes.FERMENTED_SPIDER_EYE_TYPE=ItemTypeBuilder.builder(ItemFermentedSpiderEyeStack.class).vanillaItem(VanillaItemId.FERMENTED_SPIDER_EYE).build();" is 151.,6555
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFieldMasonedBannerPattern,Long Statement,The length of the statement "ItemTypes.FIELD_MASONED_BANNER_PATTERN_TYPE=ItemTypeBuilder.builder(ItemFieldMasonedBannerPatternStack.class).vanillaItem(VanillaItemId.FIELD_MASONED_BANNER_PATTERN).build();" is 174.,6571
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFilledMap,Long Statement,The length of the statement "ItemTypes.FILLED_MAP_TYPE=ItemTypeBuilder.builder(ItemFilledMapStack.class).vanillaItem(VanillaItemId.FILLED_MAP).build();" is 122.,6579
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFireCharge,Long Statement,The length of the statement "ItemTypes.FIRE_CHARGE_TYPE=ItemTypeBuilder.builder(ItemFireChargeStack.class).vanillaItem(VanillaItemId.FIRE_CHARGE).build();" is 125.,6595
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFireCoral,Long Statement,The length of the statement "ItemTypes.FIRE_CORAL_TYPE=ItemTypeBuilder.builder(ItemFireCoralStack.class).vanillaItem(VanillaItemId.FIRE_CORAL).build();" is 122.,6603
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFireCoralBlock,Long Statement,The length of the statement "ItemTypes.FIRE_CORAL_BLOCK_TYPE=ItemTypeBuilder.builder(ItemFireCoralBlockStack.class).vanillaItem(VanillaItemId.FIRE_CORAL_BLOCK).build();" is 139.,6611
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFireCoralFan,Long Statement,The length of the statement "ItemTypes.FIRE_CORAL_FAN_TYPE=ItemTypeBuilder.builder(ItemFireCoralFanStack.class).vanillaItem(VanillaItemId.FIRE_CORAL_FAN).build();" is 133.,6619
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFireworkRocket,Long Statement,The length of the statement "ItemTypes.FIREWORK_ROCKET_TYPE=ItemTypeBuilder.builder(ItemFireworkRocketStack.class).vanillaItem(VanillaItemId.FIREWORK_ROCKET).build();" is 137.,6627
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFireworkStar,Long Statement,The length of the statement "ItemTypes.FIREWORK_STAR_TYPE=ItemTypeBuilder.builder(ItemFireworkStarStack.class).vanillaItem(VanillaItemId.FIREWORK_STAR).build();" is 131.,6635
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFishingRod,Long Statement,The length of the statement "ItemTypes.FISHING_ROD_TYPE=ItemTypeBuilder.builder(ItemFishingRodStack.class).vanillaItem(VanillaItemId.FISHING_ROD).build();" is 125.,6643
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFletchingTable,Long Statement,The length of the statement "ItemTypes.FLETCHING_TABLE_TYPE=ItemTypeBuilder.builder(ItemFletchingTableStack.class).vanillaItem(VanillaItemId.FLETCHING_TABLE).build();" is 137.,6651
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFlintAndSteel,Long Statement,The length of the statement "ItemTypes.FLINT_AND_STEEL_TYPE=ItemTypeBuilder.builder(ItemFlintAndSteelStack.class).vanillaItem(VanillaItemId.FLINT_AND_STEEL).build();" is 136.,6667
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFlowArmorTrimSmithingTemplate,Long Statement,The length of the statement "ItemTypes.FLOW_ARMOR_TRIM_SMITHING_TEMPLATE_TYPE=ItemTypeBuilder.builder(ItemFlowArmorTrimSmithingTemplateStack.class).vanillaItem(VanillaItemId.FLOW_ARMOR_TRIM_SMITHING_TEMPLATE).build();" is 188.,6675
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFlowBannerPattern,Long Statement,The length of the statement "ItemTypes.FLOW_BANNER_PATTERN_TYPE=ItemTypeBuilder.builder(ItemFlowBannerPatternStack.class).vanillaItem(VanillaItemId.FLOW_BANNER_PATTERN).build();" is 148.,6683
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFlowPotterySherd,Long Statement,The length of the statement "ItemTypes.FLOW_POTTERY_SHERD_TYPE=ItemTypeBuilder.builder(ItemFlowPotterySherdStack.class).vanillaItem(VanillaItemId.FLOW_POTTERY_SHERD).build();" is 145.,6691
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFlowerBannerPattern,Long Statement,The length of the statement "ItemTypes.FLOWER_BANNER_PATTERN_TYPE=ItemTypeBuilder.builder(ItemFlowerBannerPatternStack.class).vanillaItem(VanillaItemId.FLOWER_BANNER_PATTERN).build();" is 154.,6699
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFlowerPot,Long Statement,The length of the statement "ItemTypes.FLOWER_POT_TYPE=ItemTypeBuilder.builder(ItemFlowerPotStack.class).vanillaItem(VanillaItemId.FLOWER_POT).build();" is 122.,6707
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFloweringAzalea,Long Statement,The length of the statement "ItemTypes.FLOWERING_AZALEA_TYPE=ItemTypeBuilder.builder(ItemFloweringAzaleaStack.class).vanillaItem(VanillaItemId.FLOWERING_AZALEA).build();" is 140.,6715
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFlowingLava,Long Statement,The length of the statement "ItemTypes.FLOWING_LAVA_TYPE=ItemTypeBuilder.builder(ItemFlowingLavaStack.class).vanillaItem(VanillaItemId.FLOWING_LAVA).build();" is 128.,6723
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFlowingWater,Long Statement,The length of the statement "ItemTypes.FLOWING_WATER_TYPE=ItemTypeBuilder.builder(ItemFlowingWaterStack.class).vanillaItem(VanillaItemId.FLOWING_WATER).build();" is 131.,6731
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFoxSpawnEgg,Long Statement,The length of the statement "ItemTypes.FOX_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemFoxSpawnEggStack.class).vanillaItem(VanillaItemId.FOX_SPAWN_EGG).build();" is 130.,6739
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFriendPotterySherd,Long Statement,The length of the statement "ItemTypes.FRIEND_POTTERY_SHERD_TYPE=ItemTypeBuilder.builder(ItemFriendPotterySherdStack.class).vanillaItem(VanillaItemId.FRIEND_POTTERY_SHERD).build();" is 151.,6755
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFrogSpawn,Long Statement,The length of the statement "ItemTypes.FROG_SPAWN_TYPE=ItemTypeBuilder.builder(ItemFrogSpawnStack.class).vanillaItem(VanillaItemId.FROG_SPAWN).build();" is 122.,6763
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFrogSpawnEgg,Long Statement,The length of the statement "ItemTypes.FROG_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemFrogSpawnEggStack.class).vanillaItem(VanillaItemId.FROG_SPAWN_EGG).build();" is 133.,6771
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initFrostedIce,Long Statement,The length of the statement "ItemTypes.FROSTED_ICE_TYPE=ItemTypeBuilder.builder(ItemFrostedIceStack.class).vanillaItem(VanillaItemId.FROSTED_ICE).build();" is 125.,6779
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGhastSpawnEgg,Long Statement,The length of the statement "ItemTypes.GHAST_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemGhastSpawnEggStack.class).vanillaItem(VanillaItemId.GHAST_SPAWN_EGG).build();" is 136.,6795
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGhastTear,Long Statement,The length of the statement "ItemTypes.GHAST_TEAR_TYPE=ItemTypeBuilder.builder(ItemGhastTearStack.class).vanillaItem(VanillaItemId.GHAST_TEAR).build();" is 122.,6803
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGildedBlackstone,Long Statement,The length of the statement "ItemTypes.GILDED_BLACKSTONE_TYPE=ItemTypeBuilder.builder(ItemGildedBlackstoneStack.class).vanillaItem(VanillaItemId.GILDED_BLACKSTONE).build();" is 143.,6811
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlassBottle,Long Statement,The length of the statement "ItemTypes.GLASS_BOTTLE_TYPE=ItemTypeBuilder.builder(ItemGlassBottleStack.class).vanillaItem(VanillaItemId.GLASS_BOTTLE).build();" is 128.,6827
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlassPane,Long Statement,The length of the statement "ItemTypes.GLASS_PANE_TYPE=ItemTypeBuilder.builder(ItemGlassPaneStack.class).vanillaItem(VanillaItemId.GLASS_PANE).build();" is 122.,6835
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlisteringMelonSlice,Long Statement,The length of the statement "ItemTypes.GLISTERING_MELON_SLICE_TYPE=ItemTypeBuilder.builder(ItemGlisteringMelonSliceStack.class).vanillaItem(VanillaItemId.GLISTERING_MELON_SLICE).build();" is 157.,6843
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlobeBannerPattern,Long Statement,The length of the statement "ItemTypes.GLOBE_BANNER_PATTERN_TYPE=ItemTypeBuilder.builder(ItemGlobeBannerPatternStack.class).vanillaItem(VanillaItemId.GLOBE_BANNER_PATTERN).build();" is 151.,6851
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlowBerries,Long Statement,The length of the statement "ItemTypes.GLOW_BERRIES_TYPE=ItemTypeBuilder.builder(ItemGlowBerriesStack.class).vanillaItem(VanillaItemId.GLOW_BERRIES).build();" is 128.,6859
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlowFrame,Long Statement,The length of the statement "ItemTypes.GLOW_FRAME_TYPE=ItemTypeBuilder.builder(ItemGlowFrameStack.class).vanillaItem(VanillaItemId.GLOW_FRAME).build();" is 122.,6867
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlowInkSac,Long Statement,The length of the statement "ItemTypes.GLOW_INK_SAC_TYPE=ItemTypeBuilder.builder(ItemGlowInkSacStack.class).vanillaItem(VanillaItemId.GLOW_INK_SAC).build();" is 127.,6875
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlowLichen,Long Statement,The length of the statement "ItemTypes.GLOW_LICHEN_TYPE=ItemTypeBuilder.builder(ItemGlowLichenStack.class).vanillaItem(VanillaItemId.GLOW_LICHEN).build();" is 125.,6883
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlowSquidSpawnEgg,Long Statement,The length of the statement "ItemTypes.GLOW_SQUID_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemGlowSquidSpawnEggStack.class).vanillaItem(VanillaItemId.GLOW_SQUID_SPAWN_EGG).build();" is 150.,6891
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlowStick,Long Statement,The length of the statement "ItemTypes.GLOW_STICK_TYPE=ItemTypeBuilder.builder(ItemGlowStickStack.class).vanillaItem(VanillaItemId.GLOW_STICK).build();" is 122.,6899
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlowingobsidian,Long Statement,The length of the statement "ItemTypes.GLOWINGOBSIDIAN_TYPE=ItemTypeBuilder.builder(ItemGlowingobsidianStack.class).vanillaItem(VanillaItemId.GLOWINGOBSIDIAN).build();" is 138.,6907
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGlowstoneDust,Long Statement,The length of the statement "ItemTypes.GLOWSTONE_DUST_TYPE=ItemTypeBuilder.builder(ItemGlowstoneDustStack.class).vanillaItem(VanillaItemId.GLOWSTONE_DUST).build();" is 134.,6923
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGoatSpawnEgg,Long Statement,The length of the statement "ItemTypes.GOAT_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemGoatSpawnEggStack.class).vanillaItem(VanillaItemId.GOAT_SPAWN_EGG).build();" is 133.,6939
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGoldBlock,Long Statement,The length of the statement "ItemTypes.GOLD_BLOCK_TYPE=ItemTypeBuilder.builder(ItemGoldBlockStack.class).vanillaItem(VanillaItemId.GOLD_BLOCK).build();" is 122.,6947
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGoldIngot,Long Statement,The length of the statement "ItemTypes.GOLD_INGOT_TYPE=ItemTypeBuilder.builder(ItemGoldIngotStack.class).vanillaItem(VanillaItemId.GOLD_INGOT).build();" is 122.,6955
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initGoldNugget,Long Statement,The length of the statement "ItemTypes.GOLD_NUGGET_TYPE=ItemTypeBuilder.builder(ItemGoldNuggetStack.class).vanillaItem(VanillaItemId.GOLD_NUGGET).build();" is 125.,6963
