Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Allay,org.allaymc.server.pack,PackEncryptor,isSubPackRoot,3,1,1,172,0,org.allaymc.server.pack.PackEncryptor,org.allaymc.server.pack.PackEncryptor
Allay,org.allaymc.server.pack,PackEncryptor,calCharCount,7,3,2,176,0,,
Allay,org.allaymc.server.pack,PackEncryptor,paddingTo,7,3,2,184,0,,
Allay,org.allaymc.server.pack,PackEncryptor,findPackUUID,6,2,1,192,0,,
Allay,org.allaymc.server.pack,PackEncryptor,createDirectoryRoot,4,1,2,200,0,,
Allay,org.allaymc.server.pack,PackEncryptor,Content,2,1,1,206,0,,
Allay,org.allaymc.server.pack,PackEncryptor,ContentEntry,2,1,2,208,0,,
Allay,org.allaymc.server.pack,PackUtils,isZipPack,3,1,1,16,0,,
Allay,org.allaymc.server.pack.defaults,ResourcePack,ResourcePack,3,1,2,16,0,,
Allay,org.allaymc.server.pack.defaults,ResourcePack,getType,3,1,0,20,0,,
Allay,org.allaymc.server.pack.defaults,ResourcePack,toString,3,1,0,25,0,,
Allay,org.allaymc.server.pack.loader,ZipPackLoader,ZipPackLoader,9,1,1,30,0,,
Allay,org.allaymc.server.pack.loader,ZipPackLoader,getEntry,3,1,1,39,0,,
Allay,org.allaymc.server.pack.loader,ZipPackLoader,getLocation,3,1,0,43,0,,
Allay,org.allaymc.server.pack.loader,ZipPackLoader,hasFile,4,1,1,48,0,org.allaymc.server.pack.loader.ZipPackLoader,org.allaymc.server.pack.loader.ZipPackLoader
Allay,org.allaymc.server.pack.loader,ZipPackLoader,getFile,5,2,1,54,0,org.allaymc.server.pack.loader.ZipPackLoader,org.allaymc.server.pack.loader.ZipPackLoader
Allay,org.allaymc.server.pack.loader,ZipPackLoader,hasFolder,4,1,1,61,0,org.allaymc.server.pack.loader.ZipPackLoader,org.allaymc.server.pack.loader.ZipPackLoader
Allay,org.allaymc.server.pack.loader,ZipPackLoader,forEachIn,9,4,3,67,0,org.allaymc.server.pack.loader.ZipPackLoader,org.allaymc.server.pack.loader.ZipPackLoader
Allay,org.allaymc.server.pack.loader,ZipPackLoader,getNetworkPreparedFile,4,2,0,79,0,,
Allay,org.allaymc.server.pack.loader,ZipPackLoader,findContentKey,4,1,0,86,0,,
Allay,org.allaymc.server.pack.loader,ZipPackLoader,close,3,1,0,93,0,,
Allay,org.allaymc.server.perm.tree,AllayPermNode,AllayPermNode,4,1,2,21,0,,
Allay,org.allaymc.server.perm.tree,AllayPermNode,getFullName,3,1,0,26,0,org.allaymc.server.perm.tree.AllayPermNode,org.allaymc.server.perm.tree.AllayPermNode
Allay,org.allaymc.server.perm.tree,AllayPermNode,getFullName0,6,3,2,31,0,org.allaymc.server.perm.tree.AllayPermNode,org.allaymc.server.perm.tree.AllayPermNode
Allay,org.allaymc.server.perm.tree,AllayPermNode,canMatch,3,1,1,38,0,,
Allay,org.allaymc.server.perm.tree,AllayPermNode,addLeaf,5,1,1,43,0,,
Allay,org.allaymc.server.perm.tree,AllayPermNode,isLeaf,3,1,0,50,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,create,3,1,1,32,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,create,3,1,0,36,0,org.allaymc.server.perm.tree.AllayPermTree,org.allaymc.server.perm.tree.AllayPermTree
Allay,org.allaymc.server.perm.tree,AllayPermTree,registerPermListener,4,1,2,40,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,getPermListeners,7,2,1,46,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,notifyAllPermListeners,5,2,0,55,0,org.allaymc.server.perm.tree.AllayPermTree,org.allaymc.server.perm.tree.AllayPermTree
Allay,org.allaymc.server.perm.tree,AllayPermTree,hasPerm,19,7,1,64,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,addPerm,23,8,2,88,0,org.allaymc.server.perm.tree.AllayPermTree,org.allaymc.server.perm.tree.AllayPermTree
Allay,org.allaymc.server.perm.tree,AllayPermTree,removePerm,24,8,2,115,0,org.allaymc.server.perm.tree.AllayPermTree,org.allaymc.server.perm.tree.AllayPermTree
Allay,org.allaymc.server.perm.tree,AllayPermTree,copyFrom,5,1,1,143,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,extendFrom,5,2,2,152,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,getLeaves,8,3,1,162,0,org.allaymc.server.perm.tree.AllayPermTree,org.allaymc.server.perm.tree.AllayPermTree
Allay,org.allaymc.server.perm.tree,AllayPermTree,isOp,3,1,0,173,0,org.allaymc.server.perm.tree.AllayPermTree,org.allaymc.server.perm.tree.AllayPermTree
Allay,org.allaymc.server.perm.tree,AllayPermTree,setOp,9,3,1,178,0,org.allaymc.server.perm.tree.AllayPermTree,org.allaymc.server.perm.tree.AllayPermTree
Allay,org.allaymc.server.perm.tree,AllayPermTree,clear,3,1,0,188,0,org.allaymc.server.perm.tree.AllayPermTree,org.allaymc.server.perm.tree.AllayPermTree
Allay,org.allaymc.server.perm.tree,AllayPermTree,containsSubSet,3,1,1,193,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,findLeaf,4,2,2,198,0,,
Allay,org.allaymc.server.perm.tree,AllayPermTree,callListener,4,2,2,203,0,,
Allay,org.allaymc.server.perm.tree,AllayRootPermNode,AllayRootPermNode,3,1,1,10,0,,
Allay,org.allaymc.server.perm.tree,AllayRootPermNode,isRoot,3,1,0,14,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,AllayPluginManager,5,1,0,35,0,org.allaymc.server.plugin.AllayPluginManager,org.allaymc.server.plugin.AllayPluginManager
Allay,org.allaymc.server.plugin,AllayPluginManager,loadPlugins,10,2,1,46,0,org.allaymc.server.plugin.AllayPluginManager,org.allaymc.server.plugin.AllayPluginManager
Allay,org.allaymc.server.plugin,AllayPluginManager,findLoadersAndLoadDescriptors,14,4,3,66,0,org.allaymc.server.plugin.AllayPluginManager,org.allaymc.server.plugin.AllayPluginManager
Allay,org.allaymc.server.plugin,AllayPluginManager,onLoad,28,6,3,83,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,checkCircularDependencies,17,3,1,116,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,findPluginPaths,3,1,0,136,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,enablePlugins,16,3,0,140,0,org.allaymc.server.plugin.AllayPluginManager,org.allaymc.server.plugin.AllayPluginManager
Allay,org.allaymc.server.plugin,AllayPluginManager,disablePlugins,14,2,0,159,0,org.allaymc.server.plugin.AllayPluginManager,org.allaymc.server.plugin.AllayPluginManager
Allay,org.allaymc.server.plugin,AllayPluginManager,registerLoaderFactory,3,1,1,174,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,registerSource,3,1,1,179,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,getPlugins,3,1,0,184,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,getPlugin,3,1,1,189,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,getEnabledPlugins,3,1,0,194,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,isPluginEnabled,3,1,1,199,0,,
Allay,org.allaymc.server.plugin,AllayPluginManager,findLoader,3,1,1,204,0,,
Allay,org.allaymc.server.plugin,DefaultPluginSource,DefaultPluginSource,3,2,0,20,0,,
Allay,org.allaymc.server.plugin,DefaultPluginSource,getOrCreateDataFolder,7,2,1,26,0,,
Allay,org.allaymc.server.plugin,DefaultPluginSource,find,5,1,0,35,0,,
Allay,org.allaymc.server.plugin,SimplePluginDescriptor,getDescription,4,2,0,28,0,,
Allay,org.allaymc.server.plugin,SimplePluginDescriptor,getDependencies,4,2,0,33,0,,
Allay,org.allaymc.server.plugin,SimplePluginDescriptor,getWebsite,4,2,0,38,0,,
Allay,org.allaymc.server.plugin,SimplePluginDescriptor,getOrder,4,2,0,43,0,,
Allay,org.allaymc.server.plugin,AllayPluginManagerTest,cleanUp,3,1,0,23,0,,
Allay,org.allaymc.server.plugin,AllayPluginManagerTest,testCheckCircularDependenciesV1,5,1,0,28,1,,
Allay,org.allaymc.server.plugin,AllayPluginManagerTest,testCheckCircularDependenciesV2,7,1,0,39,1,,
Allay,org.allaymc.server.plugin,AllayPluginManagerTest,testCheckCircularDependenciesV3,7,1,0,58,1,,
Allay,org.allaymc.server.plugin,AllayPluginManagerTest,testCheckCircularDependenciesV4,5,1,0,77,1,,
Allay,org.allaymc.server.plugin,AllayPluginManagerTest,testSoftDependency,7,1,0,88,1,,
Allay,org.allaymc.server.plugin,AllayPluginManagerTest,builder,3,1,0,104,0,,
Allay,org.allaymc.server.plugin,FakePluginDescriptor,FakePluginDescriptor,4,1,2,23,0,,
Allay,org.allaymc.server.plugin,FakePluginDescriptor,FakePluginDescriptor,4,1,2,28,0,,
Allay,org.allaymc.server.plugin,FakePluginDescriptor,getEntrance,3,1,0,33,0,,
Allay,org.allaymc.server.plugin,FakePluginDescriptor,getOrder,3,1,0,38,0,,
Allay,org.allaymc.server.plugin,FakePluginDescriptor,getDescription,3,1,0,43,0,,
Allay,org.allaymc.server.plugin,FakePluginDescriptor,getWebsite,3,1,0,48,0,,
Allay,org.allaymc.server.plugin.jar,JarPluginClassLoader,JarPluginClassLoader,4,1,1,21,0,,
Allay,org.allaymc.server.plugin.jar,JarPluginClassLoader,loadClass,3,1,2,26,0,org.allaymc.server.plugin.jar.JarPluginClassLoader,org.allaymc.server.plugin.jar.JarPluginClassLoader
Allay,org.allaymc.server.plugin.jar,JarPluginClassLoader,loadClass0,18,4,3,31,0,org.allaymc.server.plugin.jar.JarPluginClassLoader,org.allaymc.server.plugin.jar.JarPluginClassLoader
Allay,org.allaymc.server.plugin.jar,JarPluginLoader,JarPluginLoader,4,1,1,41,0,,
Allay,org.allaymc.server.plugin.jar,JarPluginLoader,loadDescriptor,5,1,0,47,0,,
Allay,org.allaymc.server.plugin.jar,JarPluginLoader,loadPlugin,12,2,0,55,0,org.allaymc.server.plugin.jar.JarPluginLoader,org.allaymc.server.plugin.jar.JarPluginLoader
Allay,org.allaymc.server.plugin.jar,JarPluginLoader,findMainClass,12,1,0,79,0,,
Allay,org.allaymc.server.plugin.js,JsPlugin,setPluginContainer,5,1,1,26,0,,
Allay,org.allaymc.server.plugin.js,JsPlugin,onLoad,14,2,0,33,0,org.allaymc.server.plugin.js.JsPlugin,org.allaymc.server.plugin.js.JsPlugin
Allay,org.allaymc.server.plugin.js,JsPlugin,initGlobalMembers,5,1,0,70,0,,
Allay,org.allaymc.server.plugin.js,JsPlugin,onEnable,3,1,0,76,0,org.allaymc.server.plugin.js.JsPlugin,org.allaymc.server.plugin.js.JsPlugin
Allay,org.allaymc.server.plugin.js,JsPlugin,onDisable,3,1,0,81,0,org.allaymc.server.plugin.js.JsPlugin,org.allaymc.server.plugin.js.JsPlugin
Allay,org.allaymc.server.plugin.js,JsPlugin,onUnload,4,1,0,86,0,org.allaymc.server.plugin.js.JsPlugin,org.allaymc.server.plugin.js.JsPlugin
Allay,org.allaymc.server.plugin.js,JsPlugin,isReloadable,3,1,0,92,0,,
Allay,org.allaymc.server.plugin.js,JsPlugin,tryCallJsFunction,4,2,1,97,0,,
Allay,org.allaymc.server.plugin.js,JsPluginLoader,JsPluginLoader,3,1,1,40,0,,
Allay,org.allaymc.server.plugin.js,JsPluginLoader,loadDescriptor,5,1,0,45,0,,
Allay,org.allaymc.server.plugin.js,JsPluginLoader,loadPlugin,5,2,0,53,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,JSPluginProxyLogger,22,1,1,17,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,joinValues,9,3,1,36,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,getMember,3,1,1,46,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,getMemberKeys,13,1,0,57,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,get,3,1,1,60,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,set,2,1,2,72,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,getSize,3,1,0,75,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,hasMember,3,1,1,82,0,,
Allay,org.allaymc.server.plugin.js,JSPluginProxyLogger,putMember,2,1,2,91,0,,
Allay,org.allaymc.server.scheduler,AllayScheduler,AllayScheduler,3,1,0,28,0,,
Allay,org.allaymc.server.scheduler,AllayScheduler,AllayScheduler,3,1,1,32,0,,
Allay,org.allaymc.server.scheduler,AllayScheduler,tick,12,4,0,36,0,org.allaymc.server.scheduler.AllayScheduler,org.allaymc.server.scheduler.AllayScheduler
Allay,org.allaymc.server.scheduler,AllayScheduler,scheduleDelayed,3,1,4,53,0,org.allaymc.server.scheduler.AllayScheduler,org.allaymc.server.scheduler.AllayScheduler
Allay,org.allaymc.server.scheduler,AllayScheduler,scheduleRepeating,3,1,4,58,0,org.allaymc.server.scheduler.AllayScheduler,org.allaymc.server.scheduler.AllayScheduler
Allay,org.allaymc.server.scheduler,AllayScheduler,getTotalTicks,3,1,0,63,0,,
Allay,org.allaymc.server.scheduler,AllayScheduler,getRunningTaskCount,3,1,0,68,0,,
Allay,org.allaymc.server.scheduler,AllayScheduler,stop,4,1,0,73,0,,
Allay,org.allaymc.server.scheduler,AllayScheduler,runTask,16,3,1,79,0,org.allaymc.server.scheduler.AllayScheduler,org.allaymc.server.scheduler.AllayScheduler
Allay,org.allaymc.server.scheduler,AllayScheduler,cancelTask,6,2,1,95,0,,
Allay,org.allaymc.server.scheduler,AllayScheduler,addTask,3,1,1,102,0,org.allaymc.server.scheduler.AllayScheduler,org.allaymc.server.scheduler.AllayScheduler
Allay,org.allaymc.server.scheduler,AllayScheduler,addTask,5,2,2,106,0,,
Allay,org.allaymc.server.scheduler,RunningTaskInfo,isCancelled,3,1,0,36,0,,
Allay,org.allaymc.server.scheduler,RunningTaskInfo,setCancelled,3,1,1,40,0,,
Allay,org.allaymc.server.scheduler,RunningTaskInfo,isRunning,3,1,0,44,0,,
Allay,org.allaymc.server.scheduler,RunningTaskInfo,setRunning,3,1,1,48,0,,
Allay,org.allaymc.server.scheduler,RunningTaskInfo,isRepeating,3,1,0,52,0,,
Allay,org.allaymc.server.scheduler,SchedulerTest,testAsync,16,3,0,22,1,,
Allay,org.allaymc.server.scheduler,SchedulerTest,testSync,16,3,0,42,1,,
Allay,org.allaymc.server.scheduler,SchedulerTest,testRepeating,10,2,0,62,1,,
Allay,org.allaymc.server.terminal,AllayTerminalConsole,isRunning,3,1,0,21,0,,
Allay,org.allaymc.server.terminal,AllayTerminalConsole,runCommand,4,2,1,26,0,,
Allay,org.allaymc.server.terminal,AllayTerminalConsole,buildReader,7,1,1,32,0,,
Allay,org.allaymc.server.terminal,AllayTerminalConsole,shutdown,3,1,0,41,0,,
Allay,org.allaymc.server.utils,ComponentClassCacheUtils,checkCacheValid,25,3,0,45,0,,
Allay,org.allaymc.server.utils,ComponentClassCacheUtils,addCacheMapping,3,1,2,75,0,,
Allay,org.allaymc.server.utils,ComponentClassCacheUtils,saveCacheMapping,10,1,0,79,0,,
Allay,org.allaymc.server.utils,ComponentClassCacheUtils,readCacheMapping,11,2,0,89,0,,
Allay,org.allaymc.server.utils,ComponentClassCacheUtils,getCacheClass,11,2,1,101,0,,
Allay,org.allaymc.server.utils,PackageClassLoaderUtils,loadClasses,7,3,1,17,0,,
Allay,org.allaymc.server.utils,ResourceUtils,getResource,3,1,1,18,0,,
Allay,org.allaymc.server.utils,ResourceUtils,callInitializer,11,2,2,22,0,,
Allay,org.allaymc.server.utils,HashUtilsTest,before,3,1,0,23,0,,
Allay,org.allaymc.server.utils,HashUtilsTest,testComputeBlockStateHash1,4,1,0,28,1,,
Allay,org.allaymc.server.utils,HashUtilsTest,testComputeBlockStateHash2,5,1,0,34,1,,
Allay,org.allaymc.server.utils,HashUtilsTest,testFnv1a32Nbt,4,1,0,41,1,,
Allay,org.allaymc.server.utils,HashUtilsTest,testHashXZ,4,1,0,51,1,,
Allay,org.allaymc.server.utils,HashUtilsTest,testGetXZFromHashXZ,4,1,0,57,1,,
Allay,org.allaymc.server.utils,HashUtilsTest,testHashChunkXYZ,4,1,0,63,1,,
Allay,org.allaymc.server.utils,HashUtilsTest,testGetXYZFromHashChunkXYZ,5,1,0,69,1,,
Allay,org.allaymc.server.world,AllayDimension,AllayDimension,10,1,3,51,0,,
Allay,org.allaymc.server.world,AllayDimension,tick,6,1,1,62,0,,
Allay,org.allaymc.server.world,AllayDimension,close,3,1,0,70,0,,
Allay,org.allaymc.server.world,AllayDimension,addPlayer,5,1,2,75,0,,
Allay,org.allaymc.server.world,AllayDimension,removePlayer,12,2,2,82,0,,
Allay,org.allaymc.server.world,AllayDimension,getPlayers,3,1,0,98,0,,
Allay,org.allaymc.server.world,AllayDimension,breakBlock,15,3,5,104,0,,
Allay,org.allaymc.server.world,AllayDimension,toString,3,1,0,127,0,,
Allay,org.allaymc.server.world,AllayWorld,AllayWorld,26,4,1,57,0,,
Allay,org.allaymc.server.world,AllayWorld,networkTick,28,5,0,93,0,org.allaymc.server.world.AllayWorld,org.allaymc.server.world.AllayWorld
Allay,org.allaymc.server.world,AllayWorld,handlePlayersDisconnect,3,1,0,123,0,,
Allay,org.allaymc.server.world,AllayWorld,shouldHandlePlayersDisconnect,4,4,0,127,0,,
Allay,org.allaymc.server.world,AllayWorld,addSyncPacketToQueue,3,1,3,136,0,,
Allay,org.allaymc.server.world,AllayWorld,getTick,3,1,0,141,0,,
Allay,org.allaymc.server.world,AllayWorld,getTps,3,1,0,146,0,,
Allay,org.allaymc.server.world,AllayWorld,getMSPT,3,1,0,151,0,,
Allay,org.allaymc.server.world,AllayWorld,getTickUsage,3,1,0,156,0,,
Allay,org.allaymc.server.world,AllayWorld,tick,7,1,1,161,0,org.allaymc.server.world.AllayWorld,org.allaymc.server.world.AllayWorld
Allay,org.allaymc.server.world,AllayWorld,syncData,3,1,0,170,0,,
Allay,org.allaymc.server.world,AllayWorld,startTick,9,2,0,174,0,,
Allay,org.allaymc.server.world,AllayWorld,tickTime,9,3,1,184,0,org.allaymc.server.world.AllayWorld,org.allaymc.server.world.AllayWorld
Allay,org.allaymc.server.world,AllayWorld,setTime,4,1,1,194,0,org.allaymc.server.world.AllayWorld,org.allaymc.server.world.AllayWorld
Allay,org.allaymc.server.world,AllayWorld,sendTime,5,1,1,200,0,,
Allay,org.allaymc.server.world,AllayWorld,getDimension,3,1,1,207,0,,
Allay,org.allaymc.server.world,AllayWorld,getDimensions,3,1,0,212,0,,
Allay,org.allaymc.server.world,AllayWorld,getPlayers,7,1,0,217,0,org.allaymc.server.world.AllayWorld,org.allaymc.server.world.AllayWorld
Allay,org.allaymc.server.world,AllayWorld,setDimension,4,1,1,229,0,,
Allay,org.allaymc.server.world,AllayWorld,setGameRule,3,1,2,235,0,,
Allay,org.allaymc.server.world,AllayWorld,getGameRule,3,1,1,240,0,,
Allay,org.allaymc.server.world,AllayWorld,saveWorldData,3,1,0,245,0,,
Allay,org.allaymc.server.world,AllayWorld,close,5,1,0,250,0,org.allaymc.server.world.AllayWorld,org.allaymc.server.world.AllayWorld
Allay,org.allaymc.server.world,AllayWorld,PacketQueueEntry,2,1,3,257,0,,
Allay,org.allaymc.server.world,AllayWorldPool,AllayWorldPool,3,1,0,43,0,org.allaymc.server.world.AllayWorldPool,org.allaymc.server.world.AllayWorldPool
Allay,org.allaymc.server.world,AllayWorldPool,loadWorlds,3,1,0,47,0,,
Allay,org.allaymc.server.world,AllayWorldPool,close,3,1,0,52,0,,
Allay,org.allaymc.server.world,AllayWorldPool,registerListenerForAllWorlds,3,2,1,57,0,,
Allay,org.allaymc.server.world,AllayWorldPool,unregisterListenerForAllWorlds,3,2,1,63,0,,
Allay,org.allaymc.server.world,AllayWorldPool,loadWorld,29,7,2,69,0,org.allaymc.server.world.AllayWorldPool,org.allaymc.server.world.AllayWorldPool
Allay,org.allaymc.server.world,AllayWorldPool,loadWorldConfig,19,4,0,108,0,,
Allay,org.allaymc.server.world,AllayWorldPool,getWorld,3,1,1,135,0,,
Allay,org.allaymc.server.world,AllayWorldPool,getWorlds,3,1,0,140,0,,
Allay,org.allaymc.server.world,AllayWorldPool,addWorld,8,2,1,145,0,,
Allay,org.allaymc.server.world,AllayWorldPool,getDefaultWorld,3,1,0,155,0,org.allaymc.server.world.AllayWorldPool,org.allaymc.server.world.AllayWorldPool
Allay,org.allaymc.server.world,AllayChunkTest,testInvalidGetBlockStateMethodCall,3,1,0,23,1,,
Allay,org.allaymc.server.world,AllayChunkTest,testUpdateBlockState,6,1,0,28,1,,
Allay,org.allaymc.server.world,AllayChunkTest,testUpdateBiome,4,1,0,36,1,,
Allay,org.allaymc.server.world,AllayChunkTest,testUpdateSkyLight,4,1,0,42,1,,
Allay,org.allaymc.server.world,AllayChunkTest,testUpdateBlockLight,4,1,0,48,1,,
Allay,org.allaymc.server.world,AllayChunkTest,testUpdateHeight,4,1,0,54,1,,
Allay,org.allaymc.server.world,AllayChunkTest,testUpdateBlockEntity,7,1,0,60,1,,
Allay,org.allaymc.server.world,BiomeTest,readBiome,5,1,0,15,1,,
Allay,org.allaymc.server.world,LevelDBWorldStorageTest,mockServerSettings,13,1,0,51,0,,
Allay,org.allaymc.server.world,LevelDBWorldStorageTest,testLoadAllayWorldData,8,1,0,65,1,,
Allay,org.allaymc.server.world,LevelDBWorldStorageTest,testWriteAllayWorldData,9,1,0,77,1,,
Allay,org.allaymc.server.world,LevelDBWorldStorageTest,testSaveChunk,14,4,0,90,1,,
Allay,org.allaymc.server.world,LevelDBWorldStorageTest,testReadChunk,6,1,0,108,1,,
Allay,org.allaymc.server.world,LevelDBWorldStorageTest,end,11,1,0,118,0,,
Allay,org.allaymc.server.world.biome,AllayBiomeTypeRegistry,AllayBiomeTypeRegistry,4,1,0,26,0,org.allaymc.server.world.biome.AllayBiomeTypeRegistry,org.allaymc.server.world.biome.AllayBiomeTypeRegistry
Allay,org.allaymc.server.world.biome,AllayBiomeTypeRegistry,loadVanillaBiomeDefinition,13,2,0,31,0,,
Allay,org.allaymc.server.world.biome,AllayBiomeTypeRegistry,register,4,1,2,47,0,,
Allay,org.allaymc.server.world.biome,AllayBiomeTypeRegistry,getBiomeDefinition,3,1,0,53,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,checkXZ,4,1,2,57,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,checkXYZ,5,1,3,62,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getHeightArray,14,5,0,68,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getHeight,15,5,2,83,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,setHeight,11,1,3,99,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,compareAndSetHeight,21,7,4,111,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,getBlockState,15,5,4,133,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,setBlockState,10,1,5,151,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,compareAndSetBiome,19,7,5,162,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,getBiome,15,5,3,182,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,setBiome,10,1,4,198,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,compareAndSetBlock,19,7,6,209,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,getBlockLight,15,5,3,229,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,setBlockLight,10,1,4,245,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,compareAndSetBlockLight,20,7,5,256,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,getSkyLight,15,5,3,277,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,setSkyLight,10,1,4,293,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,compareAndSetSkyLight,20,7,5,304,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,batchProcess,13,1,1,325,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,toUnsafeChunk,3,1,0,339,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,createSubChunkLevelChunkPacket,11,1,0,344,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,createFullLevelChunkPacketChunk,16,1,0,358,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,fillNullSections,14,3,0,375,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,writeToNetwork,12,1,0,389,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,writeToNetwork0,19,4,1,401,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,getState,3,1,0,424,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,setState,3,1,1,429,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,tick,8,3,0,434,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,getDimensionInfo,3,1,0,444,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getX,3,1,0,449,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getZ,3,1,0,454,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,addEntity,3,1,1,459,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,removeEntity,3,1,1,464,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getEntities,3,1,0,469,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,addBlockEntity,4,1,1,474,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,removeBlockEntity,3,1,3,480,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getBlockEntity,3,1,3,485,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getBlockEntities,3,1,0,490,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getEntity,3,1,1,495,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getSection,15,5,1,500,0,,
